id,title,content,kategori,id_pasangan
fakta_542,"Viral Tak Hafal Pancasila, Plt Wali Kota Bekasi Minta Maaf","Plt. Wali Kota Bekasi, Tri Adhianto Tjahyono, yang tak hapal Pancasila saat acara Bekasi Bersalawat, meminta maaf dan berencana membuat kampung Pancasila untuk mengupgrade kehidupan berbangsa dan bernegara, sejalan dengan penghargaan kota Bekasi sebagai kota harmonis.",fakta,hoaks_542
hoaks_543,"[HOAKS] Video ""Suara kami tidak bisa ditukar dengan sembako""","Penjelasan : Beredar sebuah unggahan pada media sosial TikTok yang diklaim dengan narasi ""DARI PEKANBARU, Suara kami tidak bisa ditukar dg sembako"". Video tersebut memperlihatkan seorang pria memegang bingkisan yang terdapat tulisan “bantuan Presiden Republik Indonesia”. Video tersebut diunggah pada 11 Januari 2024. Dikutip dari situs turnbackhoax.id, video tersebut tidak ada kaitannya dengan Pemilihan Umum (Pemilu) 2024. Video serupa ditemukan pada tahun 2018 salah satunya pada akun Facebook Abd Done yang diunggah pada 13 Juni 2018. Faktanya, video yang diunggah tersebut sudah beredar sebelumnya pada tahun 2018 lalu dan tidak ada kaitannya dengan Pemilu 2024. Kategori: Hoaks Link Counter: https://turnbackhoax.id/2024/01/15/salah-suara-kami-tidak-bisa-ditukar-dengan-sembako/ https://archive.ph/RJ56C",hoaks,fakta_543
fakta_543,"CEK FAKTA: Surya Paloh Diseret Polisi Usai Fitnah Jokowi dalam Pidato, Benarkah?","Surya Paloh, Ketua Umum Partai NasDem, tidak dibawa paksa polisi terkait fitnah kepada Presiden Jokowi seperti yang dikabarkan dalam video di media sosial. Video tersebut hanya berisi opini seorang narator yang mengutip artikel yang memuat opini penulis tentang deklarasi Anies Baswedan sebagai capres 2024 oleh Partai NasDem. Video tersebut termasuk ke dalam kategori konten menyesatkan (misleading content).",fakta,hoaks_543
hoaks_544,[HOAKS] Mahasiswa Tuntut Presiden Jokowi Turun dari Jabatannya,"Penjelasan : Beredar kembali unggahan video berdurasi 1 menit 49 detik yang memperlihatkan rombongan mahasiswa melakukan unjuk rasa menuntut Presiden Joko Widodo (Jokowi) mundur dari jabatannya. Unggahan video tersebut dilengkapi dengan narasi ""MASYARAKAT MENANTI KEJUJURAN. MAHASISWA TERUS BERGERAK"". Faktanya, klaim dalam unggahan video tersebut adalah tidak benar. Dilansir dari medcom.id , unggahan video yang beredar identik dengan video yang termuat dalam salah satu kanal YouTube yang memperlihatkan unjuk rasa yang dilakukan oleh mahasiswa terhadap revisi Undang-Undang KPK, RUU KUHP, RUU Ketenagakerjaan, dan kriminalisasi aktivis pada September 2019. KATEGORI: HOAKS Link Counter: - https://www.medcom.id/telusur/cek-fakta/5b2X2MvK-viral-video-mahasiswa-unjuk-rasa-tuntut-jokowi-mundur-di-tengah-pandemi - https://tirto.id/gelombang-demo-mahasiswa-dari-palembang-semarang-solo-dan-medan-eiDY",hoaks,fakta_544
fakta_544,"CEK FAKTA: Surya Paloh Diseret Polisi Usai Fitnah Jokowi dalam Pidato, Benarkah?","Surya Paloh, Ketua Umum Partai NasDem, tidak dibawa paksa polisi terkait fitnah kepada Presiden Jokowi seperti yang dikabarkan dalam video di media sosial. Video tersebut hanya berisi opini seorang narator yang mengutip artikel yang memuat opini penulis tentang deklarasi Anies Baswedan sebagai capres 2024 oleh Partai NasDem. Video tersebut termasuk ke dalam kategori konten menyesatkan (misleading content).",fakta,hoaks_544
hoaks_545,[HOAKS] Mantan Menteri Kesehatan Nila Moeloek Kembangkan Obat Prostatitis,"Penjelasan : Beredar sebuah unggahan video mantan Menteri Kesehatan (Menkes) Nila Moeloek promosikan pengembangan obat prostatitis. Unggahan video tersebut memperlihatkan Nila sedang diwawancarai awak media dan diklaim mempromosikan pengembangan obat prostatitis. Faktanya, klaim yang menyatakan bahwa mantan Menkes Nila Moeloek promosikan pengembangan obat prostatitis adalah tidak benar. Dilansir dari liputan6.com , Kementerian Kesehatan Republik Indonesia (Kemenkes RI) menegaskan video iklan obat prostat atas nama mantan Menkes Nila Moeloek adalah hoaks. Nila Moeloek tidak pernah mempromosikan produk kesehatan apa pun di media sosial. KATEGORI: HOAKS Link counter: https://www.liputan6.com/cek-fakta/read/5504428/cek-fakta-tidak-benar-video-menkes-nila-moeloek-kembangkan-obat-prostatitis?page=4 https://www.liputan6.com/health/read/5497406/mantan-menkes-nila-moeloek-muncul-di-iklan-obat-prostat-kemenkes-hoaks?page=4",hoaks,fakta_545
fakta_545,Kemenkes Bantah BPJS Kesehatan Bertanggung jawab ke Menkes,"Jubir Kemenkes, Mohammad Syahril membantah isu bahwa draft RUU Kesehatan memposisikan BPJS bertanggung jawab kepada Menteri. BPJS Kesehatan tetap berada di bawah Presiden dalam rancangan tersebut. Dirut BPJS hanya bersifat koordinatif dengan Menkes dan tidak berada di dalam struktur Kemenkes.",fakta,hoaks_545
hoaks_546,[HOAKS] KPU Susupkan 52 Juta Pemilih Pemilu 2024 dalam Daftar Pemilih Sementara,"Penjelasan : Beredar sebuah cuplikan video dengan narasi yang mengeklaim bahwa Komisi Pemilihan Umum (KPU) menyusupkan 52 juta data pemilih dalam Pemilihan Umum (Pemilu) 2024. Video tersebut juga menyertakan keterangan “52 juta dari DPT Pemilu 2024, 205.853.518=25,26%, Ketua KPU yang melanggar kode etik harusnya dipecat. Data pemilu sumber manipulasi untuk kecurangan”. Dilansir dari cekfakta.tempo.com, hingga saat ini belum ada bukti adanya temuan penyusupan 52 juta data pemilih pada Pemilu 2024. Meskipun demikian, ada laporan dari Perkumpulan Warga Negara Untuk Pemilu Jujur dan Adil (Jurdil) pada Juni 2023 tentang kecurigaan adanya 52 juta data pemilih yang tidak sesuai persyaratan. Namun, diperlukan penyelidikan lebih lanjut mengenai benar tidaknya 52 juta data pemilih tersebut apakah tidak sesuai syarat atau sengaja diselundupkan. Adapun berdasarkan rapat pleno yang dihadiri semua perwakilan partai politik peserta Pemilu 2024, KPU telah menetapkan Daftar Pemilih Tetap (DPT) Pemilu 2024 sebanyak 204.807.222 pemilih. Lebih lanjut, Ketua KPU Hasyim Asy'ari justru mempertanyakan asal data yang beredar tersebut. “Terkait temuan menyebutkan ada 52 juta data pemilih dalam DPS tidak wajar tersebut, pertanyaan pertama kami begini, dari mana teman-teman LSM ini mendapatkan akses DPS tersebut,"" kata Hasyim. Kategori: Hoaks Link Counter: https://cekfakta.tempo.co/fakta/2695/belum-ada-bukti-klaim-kpu-susupkan-52-juta-pemilih-pemilu-2024-dalam-dps https://www.kompas.id/baca/polhuk/2023/06/22/kpu-bantah-temuan-52-juta-data-aneh",hoaks,fakta_546
fakta_546,Ridwan Kamil: Harganya Mahal Kalau Menunda Pemilu,"Wakil Ketua Umum Partai Golkar, Ridwan Kamil, mendukung pemilu tetap digelar pada 2024 dan menolak penundaan pemilu. Meski Pengadilan Negeri Jakarta Pusat memutus penundaan pemilu hingga 2025 dan mengharuskan KPU untuk mengulang tahapan pemilu karena melakukan perbuatan melawan hukum dalam verifikasi faktual peserta pemilu. Ketua Umum Partai Golkar, Airlangga Hartarto, menyerahkan persoalan penundaan pemilu ke KPU dan enggan memberikan sikap Golkar mengenai penundaan pemilu.",fakta,hoaks_546
hoaks_547,[HOAKS] Surat Peringatan Mengatasnamakan Ditjen Pajak,"Penjelasan : Beredar surat elektronik (surel) mengenai peringatan denda pajak yang mengatasnamakan Direktorat Jenderal Pajak (DJP), Kementerian Keuangan. Surel tersebut dikirim melalui alamat efiling@pajakk.go.id dan mengancam akan memberikan sanksi administrasi karena kelalaian pajak. Faktanya, surel dari alamat tersebut tidak benar. DJP melalui akun X/Twitter resminya @DitjenPajakRI, mengklarifikasi bahwa surel tersebut adalah penipuan. DJP meminta masyarakat untuk tetap berhati-hati terhadap segala bentuk penipuan mengatasnamakan DJP. Jika menerima surel serupa, DJP meminta untuk mengabaikan saja surel dari akun selain akun resmi DJP yang memiliki domain ""@pajak.go.id"". Untuk mencegah penipuan, DJP juga mengimbau agar masyarakat dapat melakukan konfirmasi langsung melalui kontak resmi kantor pajak yang terdapat di tautan https://www.pajak.go.id/unit-kerja atau melalui layanan contact center Kring Pajak 150200. Kategori: Hoaks Link Counter: https://twitter.com/DitjenPajakRI/status/1744907290577371330?t=xvkXvYWyhSKv2oSMP7QvpQ&s=19",hoaks,fakta_547
fakta_547,"Panik! Lapor SPT Tahunan 'Kurang Bayar', Harus Gimana?","Wajib pajak orang pribadi harus melaporkan SPT Tahunan sebelum 31 Maret 2023. Jika terjadi kurang bayar pada pajak, harus segera melunasi sebelum ditetapkan batas waktu pelaporan SPT. Pelunasan dapat dilakukan melalui laman DJP Online dengan membuat kode billing dan melakukan pembayaran melalui bank, ATM, mobile banking, atau marketplace untuk menghindari sanksi denda, sanksi bunga, sanksi kenaikan jumlah pajak, atau pidana penjara.",fakta,hoaks_547
hoaks_548,[HOAKS] Dokter yang Tangani Mirna Salihin Ditetapkan sebagai Tersangka,"Penjelasan : Beredar sebuah unggahan berdurasi 10 menit 14 detik di media sosial Facebook yang mengeklaim bahwa dokter yang menangani Mirna Salihin ditetapkan sebagai tersangka. Terlihat dalam thumbnail video tersebut seorang wanita dengan baju tahanan disertai narasi ""DUGAAN OTTO HASIBUAN INI BENAR. DOKTER YANG TANGANI JENAZAH MIRNA DI TETAPKAN TERSANGKA"". Dilansir, dari kompas.com, klaim yang beredar tersebut adalah tidak benar. Faktanya, gambar wanita yang ada pada thumbnail video tersebut identik dengan gambar pada terkait pembekukan seorang dokter bedah gadungan bernama Ni Made Kunti pada 14 Mei 2018. Sementara itu, narator dalam unggahan video hanya membacakan artikel yang dirilis oleh ayojakarta.com pada 26 Desember 2023 terkait niatan Otto Hasibuan melaporkan dokter yang menangani jenazah Mirna Salihin ke Majelis Kehormatan Disiplin Kedokteran Indonesia (MKDKI). Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2024/01/11/163500482/-hoaks-dokter-yang-tangani-jenazah-mirna-salihin-ditetapkan-tersangka?page=all#page2 https://www.ayojakarta.com/news/7611318873/perjuangkan-keadilan-jessica-wongso-otto-hasibuan-bakal-laporkan-dokter-yang-tangani-jenazah-mirna-ke-mkdki#google_vignette",hoaks,fakta_548
fakta_548,"Dokter di Papua Tengah Tewas Tak Wajar, Mulut Berbusa hingga Tulang Rusuk Patah",Dokter spesialis paru Mawartih Susanty meninggal tidak wajar di rumah dinasnya di Papua Tengah. Menkes Budi ikut menaruh perhatian atas kasus ini dan berjanji akan mengusut kematian dokter Mawartih. Hasil autopsi sementara juga sudah diperoleh tentang kematian tersebut.,fakta,hoaks_548
hoaks_549,[HOAKS] Surat Pembatalan Usulan Seleksi CPNS Permintaan Penambahan Pegawai di Kemenkumham NTT,"Penjelasan : Beredar sebuah surat mengatasnamakan Kementerian Hukum dan Hak Asasi Manusia Republik Indonesia Kantor Wilayah Nusa Tenggara Timur (Kemenkumham NTT). Isi surat tersebut mengenai ""Pembatalan Usulan Seleksi CPNS Permintaan Penambahan Pegawai di Lingkungan Kantor Wilayah Kementerian Hukum dan HAM NTT"". Dikutip dari akun Instagram @kemenkumham_ntt, pihaknya membantah pernah mengeluarkan surat tersebut. Faktanya, surat tersebut adalah palsu. Kepala Kantor Wilayah Kemenkumham NTT tidak pernah mengeluarkan surat terkait Pembatalan Usulan Seleksi CPNS Permintaan Penambahan Pegawai di Lingkungan Kantor Wilayah Kementerian Hukum dan HAM NTT. Kategori: Hoaks Link Counter: https://www.instagram.com/kemenkumham_ntt/p/C1WiDgwphym/?img_index=1",hoaks,fakta_549
fakta_549,"Terima 266 Surat Transaksi Janggal dari PPATK, Sri Mulyani: Kita Sudah Tindak Lanjut",Menkeu Sri Mulyani mengaku telah menerima 266 surat dari PPATK terkait transaksi mencurigakan di kementeriannya selama 2007 sampai dengan 2023. Sebanyak 185 surat merupakan permintaan dari Kemenkeu dengan jumlah pegawai yang disebut dalam surat PPATK sebanyak 964 pegawai. Semua surat telah ditindaklanjuti oleh Kementerian Keuangan dengan 86 surat dilanjutkan dengan pengumpulan bahan dan keterangan.,fakta,hoaks_549
hoaks_550,[HOAKS] Prabowo Subianto Ditangkap dan Terancam Gagal Maju Pilpres,"Penjelasan : Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim bahwa calon presiden (capres) nomor urut 2 Prabowo Subianto ditangkap dan terancam gagal maju Pemilihan Presiden (Pilpres). Faktanya, klaim video yang menyatakan bahwa calon presiden Prabowo Subianto ditangkap dan terancam gagal maju Pilpres adalah tidak benar. Dilansir dari kompas.com , video yang beredar tersebut tidak sesuai dengan judul yang ada. Video yang beredar tersebut merupakan pemerhati sosial dan politik, Rudi S Kamri. Rudi menyebut Prabowo tidak bisa menjawab pertanyaan dengan baik dalam debat capres pada hari Minggu 7 Januari 2024. Selain itu, terdapat klip saat Prabowo menjawab pertanyaan Anies Baswedan soal hubungan antara standar etika pemimpin negara dengan kemampuannya menjaga keamanan negara. KATEGORI: HOAKS Link counter: https://www.kompas.com/cekfakta/read/2024/01/10/190900582/-hoaks-prabowo-ditangkap-dan-terancam-gagal-maju-pilpres?page=all#page2",hoaks,fakta_550
fakta_550,Jokowi soal Capres Prabowo atau Ganjar: Ideal Semuanya,"Presiden Joko Widodo menyatakan Ketua Umum Partai Gerindra Prabowo Subianto dan Gubernur Jawa Tengah Ganjar Pranowo ideal sebagai calon presiden di Pilpres 2024. Namun, Sekjen PDIP Hasto Kristiyanto menegaskan calon presiden harus berasal dari internal partainya jika Gerindra ingin berkoalisi. Sementara Wakil Ketua Umum PKB Jazilul Fawaid mengkritik wacana duet Prabowo dan Ganjar karena mengganggu arah koalisi partainya dengan Gerindra. Nama Prabowo dan Ganjar masih masuk dalam survei capres 2024.",fakta,hoaks_550
hoaks_551,[HOAKS] 19 Pengungsi Rohingya Ditangkap Polres Bengkulu,"Penjelasan : Beredar unggahan video di media sosial Instagram yang memperlihatkan petugas kepolisian menangkap sejumlah pria dengan narasi yang mengeklaim 19 pengungsi Rohingya ditangkap Polres Bengkulu. Dilansir dari cekfakta.tempo.co , unggahan video dengan klaim 19 pengungsi Rohingya ditangkap Polres Bengkulu adalah keliru. Faktanya, unggahan tersebut diambil dari video di kanal YouTube Beritasatu berjudul ""Polres Bengkulu Tangkap 19 Imigran Gelap Asal Myanmar"" yang telah tayang pada 17 Februari 2015. Berita tersebut berisi tentang penangkapan imigran gelap asal Myanmar yang datang ke Indonesia untuk mencari pekerjaan di Bengkulu, bukan penangkapan pengungsi Rohingya. KATEGORI: HOAKS Link counter: https://cekfakta.tempo.co/fakta/2694/keliru-video-berisi-klaim-19-pengungsi-rohingya-ditangkap-polres-bengkulu",hoaks,fakta_551
fakta_551,"21 Pengungsi Rohingya Mendarat Lagi di Aceh, 28 Kabur dari Kamp","21 pengungsi Rohingya kembali mendarat di pesisir Kabupaten Aceh Barat Daya dan sebanyak 28 pengungsi Rohingya kabur dari tempat penampungan UPTD Ladong, Aceh Besar. Aparat setempat dan panglima laot masih mencari keberadaan kapal yang mengangkut mereka, namun hingga kini belum ditemukan. Sekarang mereka sudah dalam penanganan pihak aparat hukum. Pihak berwenang mengimbau bila warga melihat pengungsi Rohingya yang kabur tersebut agar segera melaporkan ke petugas terdekat untuk segera diamankan.",fakta,hoaks_551
hoaks_552,[HOAKS] Truk Logistik Pemilu Terguling di Semarang Tanpa Pengawalan,"Penjelasan : Beredar sebuah unggahan pada pesan berantai WhatsApp sebuah video yang disertai dengan narasi ""Aneh ya kok truk pengangkut surat dan kotak suara tanpa pengawasan dan pengawalan pihak aparat terkait, klo tidak karena kecelakaan mana ada yang tau masyarakat, pada akhirnya Allah membuka satu persatu niat busuk para penghianat bangsa setelah kasus surat suara di Taiwan"". Dikutip dari artikel berita cekfakta.tempo.co , klaim narasi pada unggahan video tersebut adalah keliru.  Foto identik ditemukan pada artikel Radar Jogja yang diunggah pada 6 Januari 2024. Dalam keterangan berita disebutkan bahwa peristiwa itu adalah truk pengangkut logistik pemilu yang terguling di Kecamatan Jambu, Kabupaten Semarang, 6 Januari 2024. Namun berita itu tidak mengatakan bahwa truk dijalankan tanpa pengawalan dalam peristiwa tersebut. Faktanya, truk itu sebetulnya telah mengikuti acara pelepasan di perusahaan percetakan Temprina di Kabupaten Semarang, kemudian mengirimkan logistik pemilu ke Kabupaten Magelang dengan pengawalan mobil patwal polisi. Namun, terjadi kecelakaan yang menyebabkan truk terguling ke jurang. KATEGORI: HOAKS Link counter: https://cekfakta.tempo.co/fakta/2693/menyesatkan-klaim-tentang-truk-logistik-pemilu-yang-terguling-di-semarang-tanpa-pengawalan https://radarjogja.jawapos.com/jawa-tengah/653704886/truk-pengangkut-surat-suara-dprd-kabupaten-magelang-masuk-jurang-angkut-800-kardus",hoaks,fakta_552
fakta_552,FOTO: Hujan Abu dari Gunung Merapi Selimuti Magelang,"""Pemotor Tewas Terlindas Truk di Jalan Tol, Banyak Pengguna Jalan Pilih Putar Balik""

Seorang pemotor tewas terlindas truk di Jalan Tol Tangerang-Merak, mengakibatkan banyak pengguna jalan memilih untuk putar balik dan mencari jalur alternatif. Kecelakaan tersebut menurut petugas jalan tol karena adanya kelalaian dari pengemudi truk.",fakta,hoaks_552
hoaks_553,[HOAKS] Akun Medsos Tawarkan Gebyar Undian Bank BJB Syariah,"Penjelasan : Beredar sebuah unggahan pada media sosial Facebook yang menawarkan undian hadiah akhir tahun mengatasnamakan Bank BJB Syariah. Undian yang ditawarkan beragam, mulai paket umrah, kendaraan, dan barang elektronik. Informasi tersebut meminta nasabah untuk memasukkan data ke suatu laman lalu membayar pajak atas hadiah yang diterima. Selain itu, nasabah juga dimintai sejumlah uang untuk pelepasan undian hadiah yang diterima. Faktanya, informasi tersebut tidaklah benar. Dilansir dari kompas.com, akun-akun Facebook yang menyebarkan informasi soal undian berhadiah bukanlah akun resmi Bank BJB Syariah. Akun Facebook resmi Bank BJB Syariah memiliki centang biru dengan ribuan pengikut. Di akun media sosial resmi tersebut, tidak terdapat informasi soal undiah hadiah seperti yang ada pada narasi yang beredar. Sementara itu, tautan situs yang disebarkan akun-akun Facebook menggunakan domain .site dan .io. Domain itu tidak digunakan oleh situs resmi Bank BJB Syariah. Adapun alamat situs resmi Bank BJB Syariah yakni www.bjbsyariah.co.id. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2024/01/10/130300982/-hoaks-akun-medsos-tawarkan-gebyar-undian-bank-bjb-syariah",hoaks,fakta_553
fakta_553,"Dukung BBQ RIDE 2023, Bank BJB Manjakan Penggemar Modifikasi Mobil dan Motor","Bank BJB turut serta memeriahkan acara BBQ Ride 2023 di Summarecon Mall, Bandung pada 11-12 Maret 2023 dengan berbagai promo menarik, termasuk program undian motor dan potongan harga menggunakan Digi atau DigiCash dalam transaksi di acara tersebut. Pihak Bank BJB juga mendukung industri otomotif lokal serta mengutamakan kenyamanan nasabah dalam bertransaksi.",fakta,hoaks_553
hoaks_554,[HOAKS] Mantan Menteri Kesehatan Nafsiah Mboi Promosi Produk Kesehatan di Media Sosial,"Penjelasan : Beredar sebuah unggahan video di media sosial (medsos) Facebook yang memperlihatkan bahwa mantan Menteri Kesehatan Nafsiah Mboi mempromosikan produk kesehatan. Unggahan tersebut bertuliskan ""Tidak ada lagi tekanan darah: temukan kekuatan obat alami untuk hipertensi"". Faktanya, klaim yang menyatakan bahwa mantan Menteri Kesehatan Nafsiah Mboi mempromosikan produk kesehatan adalah tidak benar. Kementerian Kesehatan melalui laman resminya p2p.kemkes.go.id, membantah kabar yang beredar tersebut dan mengimbau kepada seluruh masyarakat agar berhati-hati terhadap informasi kesehatan yang beredar. Kategori: Hoaks Link Counter: https://p2p.kemkes.go.id/hoaks-mantan-menkes-nafsiah-mboi-promosi-produk-di-medsos/",hoaks,fakta_554
fakta_554,Program JKN: Menjamin Kesehatan dan Meringankan Beban Masyarakat,"Program Jaminan Kesehatan Nasional (JKN) dari BPJS Kesehatan terbukti sangat membantu masyarakat yang menderita penyakit yang memerlukan pengobatan yang mahal dan kompleks, seperti yang dirasakan oleh peserta PPU Badan Usaha yang menderita penyakit strok dan gagal ginjal, Mastura. Meski kondisinya semakin berat karena pandemi Covid-19, seluruh biaya pengobatan 100 persen ditanggung penuh oleh BPJS Kesehatan dari awal hingga saat ini, dan kesehatannya perlahan membaik. Mastura mengapresiasi program JKN dan menghimbau masyarakat untuk mendaftarkan diri menjadi peserta agar terjamin kesehatannya di masa depan.",fakta,hoaks_554
hoaks_555,[HOAKS] UNHCR Sponsori Kedatangan Pengungsi Rohingya ke Indonesia,"Penjelasan : Beredar unggahan video di media sosial TikTok yang mengeklaim bahwa United Nations High Commissioner for Refugees (UNHCR) telah mensponsori kedatangan pengungsi Rohingya ke Indonesia. Video tersebut disertai narasi ""Keren persiapan terdamparnya Kaum Rohingya disponsori oleh UNHCR"". Faktanya, klaim dalam video tersebut tidak benar. Dilansir dari tempo.co, video tersebut merupakan hasil suntingan dari video yang pernah diunggah oleh medantalk.com pada 3 Desember 2023 yang berjudul ""139 Pengungsi Rohingya Kembali Terdampar Di Kota Sabang, Warga Menolak. Sebanyak 139"". Selain itu, Senior Communications Assistant UNHCR Yanuar Farhanditya juga telah mengklarifikasi bahwa narasi yang mengatakan pihaknya mensponsori atau membiayai keberangkatan pengungsi Rohingya dari Bangladesh ke Aceh adalah klaim yang tidak benar. Terkait tas berlogo UNHCR yang dikenakan pengungsi Rohingya di Aceh seperti yang tampak dalam video, kemungkinan didapatkan saat mereka masih tinggal di pengungsian Bangladesh karena UNHCR hadir di lebih dari 130 negara di seluruh dunia untuk memberikan perlindungan dan bantuan kepada pengungsi. Kategori: Hoaks Link Counter: https://cekfakta.tempo.co/fakta/2688/keliru-unhcr-sponsori-kedatangan-pengungsi-rohingya-ke-indonesia",hoaks,fakta_555
fakta_555,"21 Pengungsi Rohingya Mendarat Lagi di Aceh, 28 Kabur dari Kamp","21 pengungsi Rohingya kembali mendarat di pesisir Kabupaten Aceh Barat Daya dan sebanyak 28 pengungsi Rohingya kabur dari tempat penampungan UPTD Ladong, Aceh Besar. Aparat setempat dan panglima laot masih mencari keberadaan kapal yang mengangkut mereka, namun hingga kini belum ditemukan. Sekarang mereka sudah dalam penanganan pihak aparat hukum. Pihak berwenang mengimbau bila warga melihat pengungsi Rohingya yang kabur tersebut agar segera melaporkan ke petugas terdekat untuk segera diamankan.",fakta,hoaks_555
hoaks_556,[HOAKS] Ganjar Pranowo Salat di Gereja Didampingi Pastor,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang mengeklaim calon presiden (capres) Ganjar Pranowo salat di gereja didampingi pastor. Terlihat dalam gambar yang termuat dalam unggahan Ganjar Pranowo melakukan gerakan salat didampingi dua orang pastor. Selain itu, terlihat pula ornamen bunga dan benda berbentuk salib. Faktanya, informasi tersebut adalah tidak benar. Dilansir dari liputan6.com , gambar tersebut merupakan gambar hasil suntingan belaka. Diketahui bahwa gambar yang termuat identik dengan gambar yang ada pada artikel berjudul ""Ganjar Pranowo Cek Sejumlah Gereja di Semarang saat Perayaan Natal"" yang diunggah pada 25 Desember 2021 oleh daerah.sindonews.com . Dalam unggahan tersebut terdapat Ganjar Pranowo, tetapi Ganjar Pranowo tidak melakukan gerakan salat sebagaimana klaim yang beredar. KATEGORI: HOAKS Link counter: https://www.liputan6.com/cek-fakta/read/5500760/cek-fakta-tidak-benar-dalam-foto-ini-ganjar-pranowo-salat-di-gereja-didampingi-pastor?page=2 https://daerah.sindonews.com/read/638945/707/ganjar-pranowo-cek-sejumlah-gereja-di-semarang-saat-perayaan-natal-1640423538",hoaks,fakta_556
fakta_556,Ganjar Angkat Suara soal Isu Duet dengan Prabowo di Pilpres 2024,"Gubernur Jateng, Ganjar Pranowo menyebut keputusan soal calon presiden merupakan hak prerogatif Ketua Umum PDIP Megawati Soekarnoputri, menanggapi soal duet dirinya dengan Ketum Gerindra Prabowo Subianto di Pilpres2024. Meski begitu, Ganjar tetap menilai dialog antar partai menjadi penting. Sedangkan fokus Ganjar saat ini adalah pada tugasnya sebagai gubernur, terutama menyusul erupsi gunung Merapi dan menangani komplain masyarakat terkait kerusakan infrastruktur, kemiskinan ekstrem, dan stunting.",fakta,hoaks_556
hoaks_557,[HOAKS] Menkeu Sri Mulyani Mengundurkan Diri ,"Penjelasan : Beredar informasi di media sosial Facebook yang menyebut bahwa Menteri Keuangan (Menkeu) Sri Mulyani Indrawati telah mengundurkan diri dari jabatannya. Hal tersebut dikaitkan dengan beredarnya poster yang juga diklaim sebagai beberapa pernyataan Sri Mulyani. Dilansir dari kompas.com , Staf Khusus Menteri Keuangan Yustinus Prastowo menegaskan informasi yang beredar tersebut adalah hoaks. Menkeu Sri Mulyani sampai saat ini masih menjalankan tugasnya dan tidak pernah menyampaikan pernyataan soal pengunduran diri dari kabinet. KATEGORI: HOAKS Link counter: https://www.kompas.com/cekfakta/read/2024/01/08/165300682/-hoaks-menkeu-sri-mulyani-mengundurkan-diri#google_vignette https://www.cnnindonesia.com/ekonomi/20240105142752-532-1045698/staf-bantah-sri-mulyani-mengundurkan-diri-dari-kabinet-jokowi",hoaks,fakta_557
fakta_557,"Soal Transaksi Janggal Rp300 Triliun di Kemenkeu, Sri Mulyani: Kami Akan Bersih-Bersih!","Menkeu Sri Mulyani menyampaikan terima kasih kepada Menkopolhukam Mahfud MD atas dukungan pembersihan Kementerian Keuangan dari praktik korupsi. Sri Mulyani meminta kepada Kepala PPATK untuk menyampaikan laporan yang berbeda tersebut kepada publik agar informasi yang diterima tidak simpang siur. Kemenkeu sedang menginvestigasi 69 pegawai yang berisiko tinggi untuk dilakukan tindakan disiplin, sesuai pelanggaran masing-masing. Data pengaduan yang diterima Itjen Kemenkeu melalui Whistleblowing System juga disebutkan. Sri Mulyani menegaskan akan terus membersihkan jajaran Kemenkeu dari pegawai yang korupsi dan juga berkhianat.",fakta,hoaks_557
hoaks_558,[HOAKS] Dua Ibu Kota Terbelah Akibat Gempa Bermagnitudo 10.4,"Penjelasan : Beredar sebuah unggahan video pada platform YouTube dengan judul ""BARU SAJA GEMPA MAGNITUDE 10,4 SR BELAH 2 IBU KOTA,RIBUAN WARGA LARI KOCAR KACIR KELUAR RUMAH"". Dilansir dari situs turnbackhoax.id, klaim judul pada video tersebut tidak benar. Faktanya, isi video itu tidak ada kaitannya dengan judul video tersebut. Narator hanya membaca ulang dua artikel yang berbeda. Pertama, artikel milik Detik News dengan judul ""Gempa M 5,2 Guncang Melonguane Kepulauan Talaud"" yang diunggah pada 28 Desember 2023. Kedua, artikel milik Detik Jabar berjudul “Pangandaran Diguncang Gempa M 5,5 Pagi Ini” yang diunggah pada 28 Desember 2023. Kategori: Hoaks Link Counter: https://turnbackhoax.id/2024/01/08/salah-dua-ibu-kota-terbelah-akibat-gempa-bermagnitudo-10-4/ https://news.detik.com/berita/d-7113744/gempa-m-5-2-guncang-melonguane-kepulauan-talaud https://www.detik.com/jabar/berita/d-7112000/pangandaran-diguncang-gempa-m-5-5-pagi-ini",hoaks,fakta_558
fakta_558,"Gempa Magnitudo 5,1 Guncang Tepa Maluku Barat Daya","Gempa bermagnitudo 5,1 mengguncang Tepa, Maluku Barat Daya, Maluku. Tidak ada potensi tsunami, dan pusat gempa berada di kedalaman 121 km.",fakta,hoaks_558
